mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,target_mood
7.4,-0.4,0.6,0.153125,292.63900041580246,5.0,3.0,123.87599999999998,91.23300000000002,0,0,333.024,0,18.264,128.539,0,0,0,0,7
7.4,-0.4,0.6,0.153125,292.63900041580246,1.0,1.0,123.87599999999998,91.23300000000002,0,0,333.024,0,18.264,128.539,106.467,0,0,0,7
7.4,-0.4,0.6,0.153125,292.63900041580246,6.0,1.0,123.87599999999998,91.23300000000002,0,0,333.024,0,18.264,128.539,106.467,0,19.125,0,7
7.4,-0.4,0.6,0.153125,292.63900041580246,6.0,4.0,123.87599999999998,91.23300000000002,0,0,333.024,48.857000000000006,18.264,128.539,106.467,0,19.125,25.474,8
7.4,-0.4,0.6,0.07881944444444444,3268.672999620439,1.0,1.0,769.3080000000001,921.003,0,0,333.024,48.857000000000006,160.24,1084.116,106.467,0,19.125,25.474,8
7.0,1.0,0.2,0.13924288801542117,2669.06700015068,3.0,5.0,1759.1549999999997,732.1230000000002,0,0,421.726,48.857000000000006,120.408,828.336,106.467,0,19.125,25.474,7
7.4,-0.2,0.6,0.05138888888888888,5887.944997787476,1.0,1.0,1794.5149999999999,2324.9719999999998,0,0,210.25599999999997,48.857000000000006,77.463,2323.352,116.07000000000001,0,19.125,25.474,7
7.0,-1.0,0.2,0.08090277777777775,4060.829999446868,3.0,2.0,968.426,2075.192,0,0,136.404,48.857000000000006,63.426,1004.3,116.07000000000001,0,1.004,25.474,6
7.6,1.0,0.8,0.08437499999999999,4268.787998676306,1.0,4.0,690.937,2670.446,0,0,121.22999999999999,0,69.96400000000001,656.9970000000001,58.36,0,1.004,0,7
7.6,-0.6,0.8,0.0711805555555556,2996.426999568939,1.0,4.0,1083.481,1193.049,0,0,255.91199999999998,0,157.368,756.178,180.67600000000002,0,1.004,0,9
7.0,0.4,0.8,0.11215277777777777,5062.94700074196,1.0,4.0,773.605,2828.066,0,0,96.43100000000001,0,254.45099999999996,921.989,187.411,0,1.004,0,8
7.4,-0.2,0.4,0.125,3914.550999641418,1.0,4.0,1097.353,1929.759,0,0,219.773,0,73.634,770.1020000000001,120.381,0,1.004,29.347,7
5.8,0.4,-0.6,0.08576388888888892,2744.952001094818,1.0,1.0,683.6569999999999,712.5250000000001,0,0,114.861,0,46.373999999999995,1186.7199999999998,294.21500000000003,0,0,29.347,8
7.0,0.25,0.5,0.07713122605363985,3724.4410006999988,3.0,1.0,2548.493,1614.301,0,0,148.916,0,47.089999999999996,1255.9969999999998,294.21500000000003,0,0,29.347,8
8.75,0.5,1.5,0.13717672413793106,2255.3990004062657,2.0,1.0,636.07,751.3910000000001,0,0,30.042,0,74.851,762.4780000000001,294.21500000000003,0,0,29.347,9
7.6,-0.8,0.8,0.08090277777777778,1172.436998605728,2.0,0.0,472.518,497.537,0,0,69.951,0,63.226000000000006,39.278,294.21500000000003,0,0,29.347,8
7.2,-0.6,0.6,0.09026916896235078,4384.615999937056,2.0,0.0,746.26,2107.4790000000003,0,0,141.707,0,87.431,1089.749,294.21500000000003,0,0,0,7
7.8,-1.4,1.0,0.11818102240896362,6687.849000930786,2.0,0.0,927.055,2641.498,0,0,113.07600000000001,0,102.04599999999999,849.5329999999999,2053.753,0,0,0,7
7.6,0.2,0.8,0.10105333800186744,5559.077999114988,2.0,1.0,2018.145,1326.5809999999997,0,0,112.246,0,107.089,947.82,2643.791,0,0,96.97300000000001,8
8.6,0.0,1.4,0.11597222222222221,2629.1490001678467,6.0,1.0,765.4780000000001,1006.05,0,0,36.261,0,54.524,558.1640000000001,207.49699999999999,0,0,96.97300000000001,8
7.5,-0.25,0.5,0.054989495798319334,3839.7219984531403,3.0,1.0,502.78200000000004,3045.9629999999997,0,0,275.675,0,82.523,1525.018,201.699,0,0,96.97300000000001,8
7.2,-0.4,0.6,0.18090277777777777,5281.929001092911,3.0,1.0,33100.553,2502.717,0,0,209.75,0,73.832,1123.832,201.699,0,0,96.97300000000001,8
6.8,0.0,0.2,0.07812500000000007,3559.2100002765646,1.0,1.0,617.7950000000001,1638.8660000000002,0,0,104.593,0,56.626,844.478,201.699,0,1.003,96.97300000000001,9
7.8,-1.0,0.8,0.09700046685340802,4648.677000284195,6.0,5.0,842.593,1461.438,0,0,425.10499999999996,0,63.214999999999996,749.844,1105.4939999999997,0,1.003,30.761,8
8.0,0.0,0.8,0.07138142791551878,2928.1900000572195,1.0,0.0,475.26199999999994,1228.441,0,0,269.136,0,63.318,811.373,80.125,0,1.003,30.761,8
7.6,0.6,0.6,0.08724323062558355,3963.487998962403,6.0,0.0,1329.6490000000001,1758.474,0,0,120.09599999999999,0,85.74799999999999,642.1959999999999,324.272,0,1.003,30.761,7
7.6,1.2,0.6,0.13997140522875812,3674.5079996585846,4.0,0.0,910.81,1550.715,0,0,165.071,0,431.27399999999994,583.658,683.8069999999999,0,1.003,30.761,7
9.333333333333334,0.6666666666666666,1.6666666666666667,0.36180555555555555,5011.954000234606,18.0,0.0,2015.045,1612.0800000000002,251.452,0,42.379000000000005,0,255.20700000000002,481.265,683.8069999999999,0,0,60.370999999999995,8
8.0,0.4,0.8,0.12519226354453625,7318.1910009384155,5.0,0.0,1196.491,3704.3439999999996,251.452,0,42.379000000000005,0,64.399,2416.77,79.704,0,0,0,7
7.8,0.2,0.8,0.13159722222222217,4951.211998462677,4.0,0.0,820.0120000000001,1259.674,251.452,0,117.50399999999999,0,220.17399999999998,1771.357,761.652,0,0,0,6
7.2,-1.2,0.4,0.08749999999999998,3786.9740011692056,3.0,0.0,819.0550000000001,940.7280000000001,251.452,0,177.047,0,100.953,1748.3430000000003,313.704,0,0,0,7
6.6,1.2,0.4,0.0889128352490421,7174.952001094818,1.0,0.0,1224.723,3075.3230000000003,251.452,0,157.319,0,72.76999999999998,2420.881,313.704,0,0,0,8
7.2,-1.0,0.6,0.11944444444444446,3539.5789985656747,1.0,0.0,817.761,1838.68,0,0,256.453,0,91.00399999999999,534.575,213.976,0,0,0,8
6.4,1.2,0.0,0.09062499999999997,4976.420998811722,2.0,4.0,812.469,3407.885,0,0,52.266000000000005,0,51.278999999999996,484.90700000000004,213.976,0,0,0,7
7.4,-0.2,0.6,0.08654003267973859,5895.115000009537,1.0,4.0,2384.9460000000004,2716.763,0,0,52.266000000000005,0,71.264,2222.5159999999996,0,0,0,0,6
7.666666666666667,0.0,0.6666666666666666,0.16432475726422502,6067.894998550413,1.0,4.0,1198.807,2571.92,0,0,134.515,0,29.505000000000003,1162.3009999999997,0,0,0,23.144,7
7.8,0.6,0.8,0.09791666666666661,4865.127001285554,1.0,4.0,808.8280000000001,3622.312,0,0,48.879000000000005,0,6.064,377.746,28.979,0,0,23.144,7
7.8,0.6,0.8,0.10194033299050513,3210.024999856947,3.0,4.0,1373.641,1971.6690000000003,0,0,22.092,0,49.686,128.306,28.979,0,0,23.144,8
7.0,0.6,0.2,0.07134818007662837,4071.9699997901944,1.0,4.0,650.085,2697.733,0,0,147.359,0,45.333,532.8290000000001,28.979,0,0,23.144,7
6.4,1.2,-0.2,0.09930555555555554,5272.585998058319,5.0,4.0,1550.067,2408.672,0,0,83.545,0,50.701,1155.4569999999999,28.979,0,0,23.144,8
6.6,0.6,0.0,0.10075431034482758,4957.294000148775,2.0,3.0,1188.42,2582.842,0,0,78.40100000000001,0,53.631,836.5840000000001,28.979,0,0,77.999,7
0,0,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6
6.5,0.0,0.0,0.02415116662998018,1870.4369995594016,1.0,0.0,818.388,93.215,181.001,159.49699999999999,0,0,40.548,691.1659999999999,0,0,6.177,0,8
6.5,0.0,0.0,0.02415116662998018,1870.4369995594016,2.0,0.0,818.388,93.215,181.001,159.49699999999999,456.729,0,40.548,691.1659999999999,350.225,0,6.177,0,7
6.5,0.0,0.0,0.02415116662998018,1870.4369995594016,2.0,0.0,818.388,93.215,181.001,159.49699999999999,456.729,0,40.548,691.1659999999999,350.225,0,6.177,45.055,8
6.5,0.0,0.0,0.02415116662998018,1870.4369995594016,2.0,0.0,818.388,93.215,181.001,159.49699999999999,456.729,0,40.548,691.1659999999999,350.225,0,6.177,45.055,6
6.5,0.0,0.0,0.02415116662998018,1870.4369995594016,2.0,0.0,818.388,93.215,181.001,159.49699999999999,456.729,0,40.548,691.1659999999999,350.225,11.044,6.177,45.055,8
7.5,0.0,0.0,0.12660997993345266,8599.743999242784,2.0,0.0,3753.8109999999997,3027.9190000000003,11.341,72.65299999999999,456.729,0,110.38299999999998,2115.055,350.225,11.044,580.7480000000002,45.055,7
6.8,-0.2,0.4,0.04321567712664389,11887.370000839237,2.0,0.0,2318.685,2724.0619999999994,884.173,274.499,63.557,0,104.937,3621.688,160.134,11.044,580.7480000000002,45.055,8
8.0,0.0,1.25,0.15111305136626185,9165.401001453405,3.0,0.0,6674.120000000001,2876.201,1003.6469999999999,37.822,194.18400000000003,0,83.416,2340.7870000000003,153.465,11.044,163.92399999999995,87.685,8
5.75,-0.5,0.0,0.12490594575684993,13760.366001367565,3.0,0.0,3474.3720000000003,5675.670999999999,495.668,34.124,194.18400000000003,0,106.34400000000001,2740.811,236.29299999999998,11.044,163.92399999999995,57.53,7
7.6,-0.8,0.8,0.027859790738960884,7930.456998109817,0.0,1.0,2074.759,1473.5320000000002,414.386,23.637999999999998,304.83,0,88.969,2144.604,305.136,8.355,545.14,5.05,7
7.2,-0.6,0.6,0.012253036714243604,5941.962999582291,0.0,1.0,886.498,1031.141,334.148,23.637999999999998,170.601,0,50.495000000000005,2795.492,305.136,21.088,6.101,100.14099999999999,7
8.0,0.2,1.25,0.11166697899675819,11464.430001258852,10.0,1.0,11171.200999999997,2729.308,1081.947,23.637999999999998,170.601,0,65.002,3634.2149999999997,305.136,19.103,6.101,100.14099999999999,8
7.8,-0.2,1.0,0.09885041974956744,7366.385003089905,10.0,1.0,5743.239,3201.299,230.748,93.374,74.429,0,57.39,1976.012,120.94899999999998,19.103,6.101,54.055,7
7.0,-1.0,1.0,0.24384687059123442,12251.725998640057,10.0,1.0,2656.331,2147.7439999999997,230.748,93.374,4.021,0,214.173,1667.5689999999995,692.413,50.387,6.101,10.104,7
7.0,-1.0,0.5,0.22384842747091244,8174.054998397829,10.0,8.0,3769.5109999999995,2599.008,901.585,38.55799999999999,108.07600000000001,0,68.916,1479.618,692.413,50.387,3.012,10.104,7
7.4,-0.6,0.0,0.3332305813491699,25290.746998786915,10.0,8.0,3681.9109999999996,5391.554,136.636,130.21200000000002,986.146,0,122.25900000000001,1602.845,1441.1970000000001,50.387,12.924,10.104,6
7.8,-0.75,1.25,0.03719255598302549,11483.372000932697,2.0,1.0,3001.044,3099.4809999999998,471.004,46.519,986.146,0,73.032,3307.001999999999,7.27,50.387,960.4370000000001,42.271,8
7.2,-0.6,0.75,0.04242497739525187,9758.65600156784,2.0,1.0,1807.876,3783.5959999999995,258.271,45.421,378.54999999999995,0,49.888,2498.3569999999995,7.27,30.054,153.529,106.85900000000001,6
6.8,-1.0,0.5,0.10611959993778806,10881.651001691815,2.0,1.0,5240.121999999999,5093.312000000001,38.197,45.421,94.11,0,58.638000000000005,1918.339,7.27,21.632,327.859,66.258,7
6.8,-0.2,0.4,0.11725857496542647,9848.605000257488,2.0,0.0,3396.787,3102.1890000000003,1455.42,153.30300000000003,943.384,0,104.314,3156.2920000000004,143.316,21.632,2.097,43.824,8
6.2,0.6,-0.4,0.03589232647840624,10166.238999128343,2.0,0.0,3731.1519999999996,3213.133,1455.42,76.49600000000001,4.053,0,55.21799999999999,3582.524,143.316,21.632,1304.114,79.236,8
7.8,-0.5,0.75,0.10793741525463706,9490.893999099726,2.0,0.0,2333.571,2112.354,689.76,31.242,158.831,0,63.008,3298.566,143.316,21.632,1304.114,71.178,7
5.8,-0.2,0.0,0.03475107975080799,10498.707997798921,1.0,0.0,2534.0240000000003,2410.253,233.80700000000002,204.442,974.711,0,51.486,1592.8890000000004,143.316,9.035,1304.114,71.178,7
6.75,-0.5,0.3333333333333333,0.020545114412761068,6235.212999582292,1.0,1.0,976.055,816.547,284.044,24.537,211.4,0,48.751,2019.869,202.421,18.08,1162.0819999999999,22.188000000000002,8
7.8,-0.4,1.0,0.03128380739640308,5530.367001056671,0.0,1.0,821.747,172.104,278.96500000000003,47.78099999999999,211.4,0,46.487,1985.29,171.58300000000003,43.577,781.87,39.01,7
8.0,-0.25,1.0,0.07565666982961562,4831.646000623701,0.0,1.0,1067.223,1165.4810000000002,57.391,47.78099999999999,67.439,0,46.431999999999995,1362.646,171.58300000000003,43.577,256.48799999999994,39.01,8
7.25,-0.75,1.0,0.15725290411542997,15713.050998926152,0.0,1.0,7992.443000000001,2765.222,1580.7930000000001,47.78099999999999,47.307,23.264,46.479,2267.347,185.81,16.097,20.337,44.756,7
7.0,0.3333333333333333,1.0,0.09511485338064438,9310.856999874115,0.0,1.0,4591.195,3049.582000000001,142.137,47.78099999999999,93.535,23.264,50.004,2384.599,169.14499999999998,16.097,1800.118,53.44,8
8.0,-0.2,1.2,0.11913178112779041,11309.896000862122,0.0,0.0,3088.8499999999995,3579.2059999999997,417.57599999999996,22.16,82.664,23.264,52.496,2900.7960000000003,89.54700000000001,40.239,1800.118,130.565,7
7.0,-0.2,1.0,0.13038495753560778,4424.054999589917,0.0,0.0,3085.391,863.989,34.246,22.16,37.242999999999995,23.264,58.244,1666.3220000000001,89.54700000000001,40.239,10.033,62.71,6
8.0,0.0,1.0,0.0330103700922375,4114.448999881744,0.0,0.0,779.3349999999999,558.98,77.907,24.242000000000004,59.433,23.264,56.092,1833.6790000000003,129.18,40.239,236.878,104.55700000000002,6
7.25,0.25,0.5,0.053142000214668944,13994.419999837875,0.0,1.0,966.2979999999999,1582.386,558.951,27.411999999999995,51.331999999999994,0,56.368,1685.4180000000001,182.125,24.225,236.878,170.37199999999999,7
7.5,-0.5,1.0,0.09235672736208862,2569.507999897006,1.0,1.0,1641.691,676.588,74.999,89.15299999999999,621.9910000000001,0,673.05,290.841,81.965,59.238,7.022,40.242,7
7.0,-0.2,0.8,0.0,1370.197999715805,1.0,1.0,9.48,24.046000000000003,455.10499999999996,89.15299999999999,621.9910000000001,0,23.65,792.076,82.913,59.238,12.065,40.242,7
6.2,-0.2,0.2,0.030598256251653227,1370.197999715805,1.0,1.0,212.455,380.80899999999997,455.10499999999996,89.15299999999999,621.9910000000001,0,23.65,792.076,82.913,59.238,12.065,40.242,7
6.8,-0.5,1.0,0.08226363403733761,8815.100000619886,1.0,0.0,3910.6259999999993,2619.4509999999996,109.002,5.023,202.949,0,218.451,2816.699,30.166,84.101,25.779,43.93,6
7.4,0.0,1.0,0.054198748079751564,7978.536000013354,2.0,0.0,3301.658,2420.1920000000005,144.73700000000002,12.035,466.36099999999993,0,53.655,1904.8290000000002,118.76499999999999,46.672,217.981,43.93,6
0,0,0,0,0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,8
8.5,0.25,1.5,0.15358132140520145,2727.8409993648543,1.0,4.0,222.42499999999998,922.3449999999999,7.023,0,0,375.10299999999995,170.44899999999998,2182.87,0,0,14.126000000000001,0,7
8.5,0.25,1.5,0.15358132140520145,2727.8409993648543,1.0,4.0,222.42499999999998,922.3449999999999,7.023,0,0,375.10299999999995,170.44899999999998,2182.87,90.71700000000001,0,14.126000000000001,0,8
8.5,0.25,1.5,0.15358132140520145,2727.8409993648543,1.0,4.0,222.42499999999998,922.3449999999999,7.023,0,0,375.10299999999995,170.44899999999998,2182.87,90.71700000000001,0,14.126000000000001,0,8
8.5,0.25,1.5,0.15358132140520145,2727.8409993648543,2.0,3.0,222.42499999999998,922.3449999999999,7.023,0,0,375.10299999999995,170.44899999999998,2182.87,90.71700000000001,0,14.126000000000001,0,8
8.5,0.25,1.5,0.15358132140520145,2727.8409993648543,1.0,2.0,222.42499999999998,922.3449999999999,7.023,0,0,375.10299999999995,170.44899999999998,2182.87,90.71700000000001,0,14.126000000000001,0,7
7.25,-1.0,0.25,0.18869134208890803,3939.332000255583,1.0,2.0,133.01399999999998,1869.5210000000002,172.06599999999997,0,0,1299.5949999999998,137.89000000000001,1491.9850000000001,90.71700000000001,0,15.058,0,8
8.0,-1.25,0.75,0.01512629220389264,3967.075998783112,1.0,2.0,13.521999999999998,826.706,172.06599999999997,0,0,126.32200000000002,69.44,1984.26,777.9000000000001,0,15.058,0,8
8.2,0.8,0.8,0.14988214995833685,6806.078000307085,0.0,2.0,151.90400000000002,2457.5889999999995,47.142,0,0,855.212,87.655,2763.1330000000003,316.99399999999997,0,15.058,0,9
7.75,0.0,0.8,0.11463534506164202,9531.902999639507,1.0,6.0,241.93400000000003,2141.965,47.142,0,0,346.319,215.304,7123.664000000001,182.989,0,15.058,0,7
7.2,-0.6,0.2,0.1954092748210395,11191.926000595091,1.0,4.0,266.639,2490.1130000000003,47.142,27.183,0,796.9639999999999,234.98000000000002,7326.925000000001,182.989,0,2.0149999999999997,0,8
7.8,-0.8,1.0,0.13756706347311956,14873.304000377653,1.0,4.0,1210.733,4535.776999999999,696.8,27.183,0,1432.871,72.49199999999999,6850.535000000002,182.989,0,2.0149999999999997,0,8
7.6,0.4,0.4,0.0684037452212791,5617.376000642778,1.0,3.0,234.855,3151.9150000000004,49.201,27.183,0,599.3290000000002,61.608,3194.3189999999995,138.267,0,2.0149999999999997,0,8
8.6,0.4,1.4,0.1676437975828992,7310.520997524259,1.0,3.0,417.9219999999999,1978.8590000000004,49.201,27.183,0,671.115,713.279,3479.944,138.267,0,4.041,0,8
7.2,0.2,0.6,0.018978234747998615,6887.131999969485,0.0,1.0,26.098999999999997,2509.4590000000003,100.23799999999999,27.183,0,988.105,56.289,3173.02,138.267,0,4.041,0,8
8.25,1.0,0.75,0.11546995747559541,2665.6599991321555,1.0,1.0,83.032,1837.5330000000001,96.78599999999999,1.004,0,292.025,66.49300000000001,149.98,138.267,0,0,0,8
8.2,0.0,0.6,0.0749941178856907,11175.523998498913,1.0,1.0,382.14700000000005,2446.3369999999995,91.46900000000001,1.004,0,559.3219999999999,64.56700000000001,3855.0980000000004,177.822,0,3.018,0,8
8.0,-0.8,1.0,0.14115802099173555,7842.806001186373,1.0,1.0,346.94599999999997,2033.1,91.46900000000001,1.004,0,777.1320000000001,176.56,5300.715999999999,410.731,0,3.018,0,7
8.25,-0.5,1.0,0.19738316762908892,9205.890996217726,1.0,1.0,109.163,4330.224,43.160000000000004,1.004,0,818.141,76.42599999999999,3903.075,410.731,0,3.018,0,8
7.8,0.0,1.0,0.03188956858021307,11911.723999261852,1.0,5.0,336.562,3112.6549999999993,2162.9629999999997,1.004,0,632.902,129.926,5169.097999999999,410.731,0,3.018,0,7
7.6,0.8,0.8,0.10466354394673522,6325.021000146866,2.0,4.0,199.72500000000005,8852.544,22.31,0,0,825.8580000000001,64.289,2654.965,69.414,0,3.018,0,6
8.0,-0.25,0.25,0.1547806052191322,9005.241000413891,1.0,1.0,531.1370000000001,2845.558,487.892,0,0,1394.773,102.51799999999999,4633.982000000001,64.902,0,4.031,0,8
7.0,-0.6,0.2,0.07083333333333329,7506.0359995365125,1.0,3.0,359.67300000000006,2150.7649999999994,156.89,0,0,33283.021,94.42399999999998,4294.650000000001,30.28,0,8.087,0,8
7.5,-0.5,0.75,0.008417145593869734,3084.711000204087,3.0,11.0,71.311,1014.8359999999999,156.89,0,0,212.00900000000001,88.465,1608.1300000000003,676.0959999999999,0,8.087,0,8
7.2,0.0,0.4,0.11076388888888888,3747.019000291826,3.0,11.0,34.02499999999999,1234.593,156.89,0,0,328.00500000000005,187.019,2052.156,676.0959999999999,0,8.087,0,6
6.4,-0.2,0.0,0.16646602328706817,12947.800999164581,3.0,11.0,1667.1740000000002,4858.252,156.89,0,0,1742.5610000000001,47.538000000000004,3921.9770000000003,676.0959999999999,0,8.087,0,6
7.6,0.6,0.6,0.09481132256815117,12022.980001211165,4.0,1.0,364.606,3333.4449999999997,397.754,0,0,1600.2,38.202,4082.6979999999994,419.153,0,27.062,0,7
7.8,0.2,1.0,0.18661315132741282,9600.506002664571,2.0,3.0,417.58200000000005,3718.909,1088.969,0,0,1063.072,48.217000000000006,3170.045,554.443,0,3.0600000000000005,0,8
7.5,0.0,0.75,0.16510803391777293,3919.8140008449564,2.0,1.0,565.0740000000001,2368.221,317.902,68.332,0,660.8069999999999,46.355,129.404,221.435,0,3.0600000000000005,0,8
6.0,0.0,0.0,0.269335092679129,10479.328002691269,2.0,4.0,560.8840000000001,3443.888,317.902,68.332,0,1034.269,155.488,5209.301,47.182,0,0,0,8
7.0,-0.4,0.4,0.07879215708108617,7495.863001108168,1.0,1.0,606.164,1864.196,1528.2210000000002,68.332,0,683.572,53.297,2524.755,457.693,0,2.299,0,8
7.6,0.4,0.8,0.2085233883666979,11914.784997701641,1.0,1.0,1912.556,3277.7529999999997,2120.9629999999997,68.332,0,1610.897,48.324999999999996,3099.0410000000006,35.59,0,2.299,0,8
7.8,-0.4,0.2,0.09121493415357158,9185.733000040054,1.0,2.0,1098.17,3211.5919999999996,181.471,0,0,690.295,61.305,4138.987,50.56,0,2.299,0,7
8.0,1.0,1.0,0.3209989457982649,3315.274000167847,1.0,7.0,1658.5580000000002,600.3589999999999,34.317,0,0,674.151,14.052,302.231,157.998,0,2.299,0,8
8.0,1.0,1.0,0.291548117478645,1832.0990004539487,1.0,2.0,992.7529999999999,334.37,34.317,0,0,6024.432999999999,14.052,120.358,332.677,0,0,0,8
8.0,-1.0,1.0,0.3729824077846088,3147.8140001296997,1.0,7.0,366.49899999999997,1259.7849999999999,13.125,0,0,5916.104,27.162,902.2109999999999,332.677,0,0,0,7
7.333333333333333,-0.3333333333333333,0.6666666666666666,0.21394117129591342,5538.639000177383,9.0,17.0,910.3019999999999,1675.5589999999997,13.125,65.333,0,674.603,42.099000000000004,2064.259,332.677,0,0,0,7
7.8,-0.2,0.8,0.08994613655738978,14082.108999967575,1.0,2.0,159.45,2002.338,13.125,65.333,0,1819.298,2.007,3593.0280000000002,0,0,3.0940000000000003,0,7
7.8,-0.2,0.8,0.034468535029819836,2763.989000320434,1.0,2.0,8.045,433.884,13.125,65.333,0,201.55400000000003,995.027,1124.2559999999999,53.644,0,3.0940000000000003,0,8
7.8,0.4,1.0,0.1176933021746805,9283.681003332138,1.0,2.0,177.727,4566.261,13.125,65.333,0,1952.6379999999997,33.964999999999996,3145.955,53.644,0,3.0940000000000003,0,8
7.4,-0.4,0.6,0.058269909376370686,12395.829001426704,1.0,1.0,424.63300000000004,5227.46,1281.712,65.333,0,323.32499999999993,992.057,4079.0319999999997,53.644,0,3.0940000000000003,0,8
7.0,-0.2,0.4,0.12233941652660994,16022.038999319075,1.0,1.0,349.221,7022.017000000002,28.157,0,0,1340.524,209.46499999999995,7162.089999999999,53.644,0,3.0940000000000003,0,6
0,0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7
7.0,0.3333333333333333,1.0,0.0822704081632655,6640.643000364301,1.0,0.0,664.8659999999999,2011.303,1930.0610000000001,38.551,0,228.138,355.448,778.076,0,29.372999999999998,31.155,0,8
7.0,0.3333333333333333,1.0,0.0822704081632655,6640.643000364301,1.0,2.0,664.8659999999999,2011.303,1930.0610000000001,38.551,0,228.138,355.448,778.076,0,29.372999999999998,31.155,0,8
7.0,0.3333333333333333,1.0,0.0822704081632655,6640.643000364301,5.0,2.0,664.8659999999999,2011.303,1930.0610000000001,38.551,0,228.138,355.448,778.076,0,29.372999999999998,31.155,0,8
7.0,0.3333333333333333,1.0,0.0822704081632655,6640.643000364301,3.0,2.0,664.8659999999999,2011.303,1930.0610000000001,38.551,0,228.138,355.448,778.076,0,29.372999999999998,31.155,366.937,8
7.0,0.3333333333333333,1.0,0.0822704081632655,6640.643000364301,2.0,2.0,664.8659999999999,2011.303,1930.0610000000001,38.551,0,228.138,355.448,778.076,0,29.372999999999998,31.155,366.937,8
7.8,-0.4,1.2,0.21225946811473126,9825.663999319073,3.0,2.0,945.146,3108.8080000000004,4282.086,194.072,0,137.45,468.773,1685.434,0,61.8,87.21499999999999,366.937,7
7.6,-0.8,1.0,0.22079067100843272,14524.601999759674,2.0,0.0,1295.8449999999998,8596.963,2051.5299999999997,194.072,0,137.45,1093.018,1903.9470000000001,0,72.328,74.434,366.937,8
7.8,-0.6,1.0,0.12125861139477381,16030.546999216069,2.0,0.0,931.7570000000001,4933.716999999999,5675.066,194.072,0,137.45,795.377,3174.869,0,51.409,76.416,366.937,8
7.8,-0.2,1.0,0.1440737345192111,15730.021999835973,2.0,0.0,1173.282,6090.128,2959.934,194.072,0,137.45,1382.9049999999995,3555.056,26.598999999999997,15.109,94.49500000000002,15.07,8
8.0,-0.2,1.0,0.1341467837134854,15856.781001091002,2.0,0.0,1776.0500000000002,9165.199,3057.9439999999995,25.429,0,259.402,544.6349999999999,2113.0060000000003,26.598999999999997,29.197,58.283,6.087,8
6.8,0.2,0.6,0.2009212625127146,20322.225000381466,15.0,0.0,1436.0059999999999,7735.432999999999,2769.173,13.057,0,259.402,1142.667,3180.192,26.598999999999997,135.757,58.24100000000001,6.087,8
7.75,-0.75,1.0,0.16013329380691074,17837.59700012207,2.0,0.0,1377.2450000000001,8619.059,3634.5550000000007,13.057,0,36.242,256.43100000000004,3883.824,26.598999999999997,174.44799999999998,180.79399999999998,1.007,8
7.8,0.0,1.0,0.248407170035962,17672.08900094033,2.0,2.0,1420.607,7677.406,2125.773,13.088,0,68.523,397.424,2055.419,26.598999999999997,285.998,67.451,1.007,8
8.4,-1.4,1.0,0.13252437397512365,17474.87200069427,2.0,2.0,745.626,9433.996000000001,4951.746,57.263999999999996,0,225.147,105.20700000000001,1724.748,258.375,98.398,62.82500000000001,1.007,8
7.6,-1.2,1.0,0.11265009110890341,11700.13800120354,6.0,2.0,940.7549999999999,4665.377,3374.619,57.263999999999996,0,44.246,191.637,2183.8540000000003,258.375,98.398,46.379000000000005,1.007,8
7.6,-0.8,1.0,0.2345195085543214,12971.811000347141,6.0,2.0,827.4929999999999,9438.066,1387.0990000000002,57.263999999999996,0,105.028,251.44,1008.71,51.068,185.751,41.769999999999996,0,8
7.8,-1.2,1.2,0.15715008108506562,12881.616999387737,6.0,2.0,4823.892000000001,4574.087,5218.006,57.263999999999996,478.826,105.028,372.196,1174.38,28.275,169.243,29.526,0,8
7.6,-0.6,0.6,0.16374439803612312,9073.774998426436,1.0,0.0,657.483,3926.9089999999997,2697.0029999999997,13.048,478.826,105.028,910.432,708.391,2.01,11.094000000000001,13.581,97.50500000000001,8
8.0,0.2,1.0,0.12517288902232324,14459.53300094603,1.0,0.0,1513.5549999999998,3706.3060000000005,5515.235000000001,371.85699999999997,478.826,105.028,636.729,2944.562,2.01,300.221,55.308,97.50500000000001,8
7.8,-1.2,1.0,0.14254031358756433,15638.423000097275,3.0,0.0,1626.4429999999998,4981.264999999999,4869.822999999999,371.85699999999997,478.826,10.073,398.727,1455.5620000000001,73.846,71.413,122.036,97.50500000000001,8
8.0,-0.8,1.0,0.06754933662828402,9363.129999160776,2.0,5.0,1053.051,1912.127,4050.0080000000003,21.149,478.826,10.073,304.675,1252.381,163.758,217.914,73.48700000000001,97.50500000000001,8
8.0,-1.2,1.0,0.09103816788494114,10319.06200051308,3.0,5.0,1158.7459999999999,1913.004,3701.6090000000004,34.217999999999996,1933.979,4.011,249.572,1087.416,163.758,4.37,2.013,97.50500000000001,8
7.6,0.0,1.0,0.12195215470654062,16311.262001037596,3.0,5.0,2029.6160000000002,9128.585,2757.3459999999995,34.217999999999996,783.656,4.011,400.62799999999993,981.196,163.758,2.016,32.176,74.886,8
